start,end,today,deviceid,Agency,consensus,region,district,idp_settlement,settlement,settlement_other,resp_gender,resp_age,guardian_present,breadwinner,household_expenditure,household_expenditure/male_14_17,household_expenditure/eldery_male,household_expenditure/adult_male,household_expenditure/female_13,household_expenditure/eldery_female,household_expenditure/male_13,household_expenditure/adult_female,household_expenditure/female_14_17,hh_ids,hh_ids_renew,hh_demographics_note,hh_total_one,males_0_6m,females_0_6m,males_6m_4y,females_6m_4y,males_5_12,females_5_12,males_13_15,females_13_15,males_16_17,females_16_17,males_18_40,females_18_40,males_41_59,females_41_59,males_60_over,females_60_over,hhh_count_check,total_hh,children_vaccine_age,children_0_4,school_age_male,school_age_female,school_age_total,total_children,hh_difference,total_hh_confirm_note,person_with_disabilities,disa_note,no_difficulty,minor_difficulties,some_difficulties,a_lot,cannot_carry,disabilities_group,plw,chronic,working_persons,lost_employment,reason_lost_employment,reason_lost_employment/flood,reason_lost_employment/drought,reason_lost_employment/other,reason_lost_employment/dnk,reason_lost_employment/conflict,reason_lost_employment_other,care_giving_time,average_income,average_debt,fore_hhdebt,yes_no_host,hosting_idp,yes_no_idp,yes_no_returnee,region_idp,district_idp,returnee_country,returnee_country_other,registered_return,refugee,country_origin,left_aoo,arrived_current,difference_arrived_today_days,difference_arrived_left_days,displacement_note,disp_why1,disp_why2,disp_current_note,dest_loc_why1,dest_loc_why2,returnee_remain_here,when_continue,region_intended,district_intended,education_level_note,primary_degree,secondary_degree,vocational_degree,tertiary_degree,enrollement_note,enrolled_boys_5_12,enrolled_girls_5_12,enrolled_boys_13_17,enrolled_girls_13_17,boys_enrolled,girls_enrolled,enrolled_total,not_enrolled_total,attendance_note,attend_boys_5_12,attend_girls_5_12,attend_boys_13_17,attend_girls_13_17,boys_attend,girls_attend,attend_total,not_attend_total,attend_previous,drop_out,drop_out_reason,drop_out_reason/chores_hh,drop_out_reason/early_marriage,drop_out_reason/costs,drop_out_reason/work_hh,drop_out_reason/drought,drop_out_reason/other,drop_out_reason/conflict,pay_education,cash_bracket_education,education_price_change,time_school,transport_school,access_school,school_barrier_note,school_barrier_first,school_barrier_second,school_barrier_third,school_barrier_other,cash_education,cash_education_other,child_health,child_health/none,child_health/fever,child_health/malaria,child_health/awd,child_health/other,child_health/dnk,child_health/malnutrition,child_health/respiratory_problems,child_health_access,pregnancy_health,pregnancy_health_access,adult_heatlh,adult_heatlh/none,adult_heatlh/gastrointestinal,adult_heatlh/malaria,adult_heatlh/awd,adult_heatlh/fever,adult_heatlh/dnk,adult_heatlh/malnutrition,adult_heatlh/respiratory_problems,adult_heatlh/other,adult_health_access,health_barrier_note,health_barrier_first,health_barrier_second,health_barrier_third,health_barrier_other,vaccination_children,vaccination_card,vaccination_barrier_note,vaccination_barrier_first,vaccination_barrier_second,vaccination_barrier_third,vaccination_barrier_other,mental_problems_faced,mental_problems_faced/stressors_drugs,mental_problems_faced/depress_slow,mental_problems_faced/schiz_hallucination,mental_problems_faced/stressors_soc_cog,mental_problems_faced/stressors_eating,mental_problems_faced/stressors_agg,mental_problems_faced/stressors_sleep,mental_problems_faced/schiz_disorg,mental_problems_faced/stressors_deperson,mental_problems_faced/dnk,mental_problems_faced/depress_interest,mental_problems_faced/depress_concentrate,mental_problems_faced/schiz_cata,mental_problems_faced/depress_mood,mental_problems_faced/stressors_dysphoria,mental_problems_faced/schiz_emotion,mental_problems_faced/schiz_speech,mental_problems_faced/schiz_delusions,mental_problems_faced/stressors_dereal,mental_problems_faced/depress_weight,mental_problems_faced/depress_suicide,mental_problems_faced/depress_fatigue,mental_problems_faced/none,mental_problems_faced/stressors_affect,mental_problems_faced/depress_guilt,mental_problems_faced/stressors_cognit,using_chains,birth_where,birth_where_other,pay_health,cash_bracket_treatment,health_price_change,time_health,transport_health,health_facility,health_facility_other,mobile_health_outreach,cash_health,cash_vaccination,receive_visit,mobile_nutrition_team,mobile_muac_screening_plw,mobile_muac_screening_u5,plw_using_suplements,children_using_suplements,children_enrolled_nutrition_centers,nearest_nutrition_center,transport_type_used,access_nearest_nutrition_center,nutrition_barrier_note,nutrition_barrier_first,nutrition_barrier_second,nutrition_barrier_third,nutrition_barrier_other,primary_source_drinking_water,primary_water_for_cooking,enough_drinking_water,enough_cooking_water,treat_drinking_water,water_treat_how,time_to_reach_water_source,pay_water,how_much_pay_water,water_price_changed,how_water_stored,how_water_stored/bucket_lid,how_water_stored/water_tank,how_water_stored/jerry_can,how_water_stored/bucket_no_lid,how_water_stored/other,how_water_stored/water_gallon,how_water_stored/plastic_bottle,refill_jerrycan,jerrycan_condition,jerrycan_condition/close_necked,jerrycan_condition/none,jerrycan_condition/stored_on_a_table,jerrycan_condition/covered,household_access_latrine,sharing_latrines,latrine_type,latrines_seperated_by_gender,latrines_accessible_to_disabled,latrines_locked_from_inside,functional_handwashing,latrines_have_light,latrine_hygiene,time_to_reach_latrine,dispose_children_feaces,enviromental_sanitaiton_problems,enviromental_sanitaiton_problems/decying_organic_matter,enviromental_sanitaiton_problems/none,enviromental_sanitaiton_problems/stagnent_water,enviromental_sanitaiton_problems/feacal_matter,enviromental_sanitaiton_problems/rodents,enviromental_sanitaiton_problems/solid_household_waste,when_wash_hands,when_wash_hands/before_eating,when_wash_hands/after_defecating,when_wash_hands/before_food_baby,when_wash_hands/serving_food,when_wash_hands/before_food,when_wash_hands/after_baby_poop,when_wash_hands/never,when_wash_hands/after_eating,when_wash_hands/other,access_to_soap,nearest_handwashing_facility,hygienic_menstruction_materials,water_access_barrier_note,water_access_barrier_first,water_access_barrier_second,water_access_barrier_third,water_access_barrier_other,latrine_access_barrier_note,latrine_access_barrier_first,latrine_access_barrier_second,latrine_access_barrier_third,latrine_access_barrier_other,hygiene_barrier_note,hygiene_barrier_first,hygiene_barrier_second,hygiene_barrier_third,hygiene_barrier_other,dificulty_obtaining_soap,dificulty_obtaining_menstruation,main_support_required,main_support_latrines,main_support_handwashing,household_been_consulted_water,household_been_consulted_sanitaiton,water_sourcces_well_developed,shelter_occupy,age_of_shelter,accupying_longer_3_months,primary_floor_material,primary_structural_material,primary_roof_material,primary_wall_material,primary_door_material,shelter_damaged_last_90_days,reason_for_shelter_damage,internal_seperation_rooms,source_of_light_at_night,shelter_lock_from_inside,shelter_lock_from_outside,theft_from_shelter,household_nfi,household_nfi/none,household_nfi/cups,household_nfi/mats,household_nfi/kettle,household_nfi/bucket,household_nfi/lamp,household_nfi/jerry_can,household_nfi/spoon,household_nfi/knives,household_nfi/wash_basin,household_nfi/plates,household_nfi/cooking_pot,household_nfi/blankets,household_nfi/plastic_sheet,shelter_support,nfis_support,fore_shelter,fore_blank,free_movement,unsafe_male,unsafe_area_male,unsafe_area_male/feeding_centre,unsafe_area_male/bathing,unsafe_area_male/choose_no_answer,unsafe_area_male/shelters,unsafe_area_male/markets,unsafe_area_male/other,unsafe_area_male/health_centre,unsafe_area_male/latrines,unsafe_area_male/schools,unsafe_area_male/water_points,unsafe_area_male/leaving_settlement,unsafe_area_male/aid_distribution_pt,unsafe_area_male_other,unsafe_female,unsafe_area_female,unsafe_area_female/feeding_centre,unsafe_area_female/bathing,unsafe_area_female/choose_no_answer,unsafe_area_female/shelters,unsafe_area_female/markets,unsafe_area_female/other,unsafe_area_female/health_centre,unsafe_area_female/latrines,unsafe_area_female/schools,unsafe_area_female/water_points,unsafe_area_female/leaving_settlement,unsafe_area_female/aid_distribution_pt,unsafe_area_female_other,separation_members,separation_age_gender,separation_age_gender/f_u_18,separation_age_gender/m_a_18,separation_age_gender/f_a_18,separation_age_gender/m_u_18,separation_reasons,separation_reasons/forced_armed_rec,separation_reasons/vol_armed_rec,separation_reasons/missing,separation_reasons/left_study,separation_reasons/left_work,separation_reasons/detention,separation_reasons/dnk,separation_reasons/flood,separation_reasons/early_marriage,separation_reasons/with_family,separation_reasons/drought,separation_reasons/abducted,separation_reasons/conflict,theft_harassment,light_injury,grave_injury,sgbv,abductions,uxo,death,hazardous_work,hazardous_work_age_gender,hazardous_work_age_gender/f_u_18,hazardous_work_age_gender/m_a_18,hazardous_work_age_gender/f_a_18,hazardous_work_age_gender/m_u_18,own_land,doc_land_tenure,destroyed_doc,obtain_title,obtain_new_contract,land_grab,hlp_dispute,hlp_dispute_mech_use,hlp_dispute_mech_satisfaction,sgbv_consent,sgbv_recourse_women,sgbv_recourse_women/UN_NGO,sgbv_recourse_women/police,sgbv_recourse_women/comm_elders,sgbv_recourse_women/no_report,sgbv_recourse_women/none,sgbv_recourse_women/armed_group,sgbv_recourse_women/comm_leader,sgbv_recourse_women/other,sgbv_recourse_women/dk_na,sgbv_recourse_women/health_centre,sgbv_recourse_women_other,sgbv_recourse_awareness,sgbv_recourse_use,sgbv_recourse_use_satisfaction,crime_recourse_hh,crime_recourse_hh/UN_NGO,crime_recourse_hh/police,crime_recourse_hh/comm_elders,crime_recourse_hh/no_report,crime_recourse_hh/none,crime_recourse_hh/armed_group,crime_recourse_hh/comm_leader,crime_recourse_hh/other,crime_recourse_hh/dk_na,crime_recourse_hh/health_centre,crime_recourse_hh_other,judicial_remedy,judicial_remedy_effective,child_injury,child_space,child_prot_service,child_prot_service_satisfaction,exploit_hum_fee,exploit_hum_favour,women_committee,idp_hc_relations,fore_hc_disp,protection_barrier,protection_barrier_first,protection_barrier_second,protection_barrier_third,protection_barrier_other,protection_support,food_now,source_food,source_food/foraging,source_food/livestock,source_food/hunting,source_food/familyfriends,source_food/government_aid,source_food/other,source_food/fishing,source_food/purchased,source_food/cultivated,source_food/barter,source_food/NGO_aid,source_change,time_market,transport_market,fcs_note,cereals_y_n,cereals,vit_a_veg_y_n,vit_a_veg,roots_y_n,roots,pulses_y_n,pulses,vegetables_y_n,vegetables,other_veg_y_n,other_veg,fruits_y_n,fruits,other_fruit_y_n,other_fruit,meat_y_n,meat,fish_y_n,fish,dairy_y_n,dairy,eggs_y_n,eggs,sweet_y_n,sweet,fats_y_n,fats,condiments_y_n,condiments,change_food,change_food/amount_reduced,change_food/none,change_food/variety_reduced,change_food/quality_reduced,change_food/quality_increased,change_food/variety_increased,change_food/amount_increased,skip_meal,stock_last,food_note,fuel,water,cooking_utensils,spent_food,cost_food,food_barrier_note,food_barrier_first,food_barrier_second,food_barrier_third,food_barrier_other,income_source,income_source/humanitarian_assisstance,income_source/none,income_source/daily_labour,income_source/livestock,income_source/business,income_source/cash_fishing,income_source/remittances,income_source/contracted_job,income_source/cash_farming,income_source/rent,income_source/subsistence_farming_fishin,income_source/other,income_source/sale_humanitarian_assistance,income_source_other,lost_income_source,own_livestock,lost_livestock,land_cultivation,lost_land_cultivation,access_saving,fore_grain,fore_livestock,fore_saving,coping_water,coping_water/use_money_other,coping_water/exploit_hum,coping_water/none,coping_water/minors_work,coping_water/reduce_adult_cons,coping_water/reduce_domestic_water,coping_water/drink_unsafe_water,coping_water/travel_insecure,coping_water/minors_beg,coping_water/adults_beg,coping_water/hum_assistance,coping_water/adult_extra_job,coping_water/sell_assets_other,coping_water/borrow_mat_cash,coping_water/seasonal_source,coping_water/children_fetch_water,coping_water/reduce_drinking_water,coping_water/extra_time_secure,coping_sanitation,coping_sanitation/use_money_other,coping_sanitation/exploit_hum,coping_sanitation/none,coping_sanitation/use_unhygienic,coping_sanitation/share_latrines,coping_sanitation/travel_insecure,coping_sanitation/open_defaecation,coping_sanitation/use_insecure,coping_sanitation/hum_assistance,coping_sanitation/extra_time_secure,coping_hygiene,coping_hygiene/use_money_other,coping_hygiene/exploit_hum,coping_hygiene/none,coping_hygiene/no_soap_hands,coping_hygiene/no_wash_menstrual,coping_hygiene/minors_work,coping_hygiene/wash_less,coping_hygiene/minors_beg,coping_hygiene/no_use_menstrual,coping_hygiene/bathe_latrine,coping_hygiene/adult_extra_job,coping_hygiene/sell_assets_other,coping_hygiene/borrow_mat_cash,coping_hygiene/hum_assistance,coping_hygiene/soap_sub_hands,coping_hygiene/soap_sub_menstrual,coping_hygiene/soap_sub_cloth,coping_hygiene/extra_time_secure,coping_hygiene/no_wash_hands,coping_hygiene/travel_insecure,coping_hygiene/adults_beg,coping_food,coping_food/use_money_other,coping_food/exploit_hum,coping_food/none,coping_food/reduce_adult_food_cons,coping_food/children_relative,coping_food/travel_insecure,coping_food/minors_beg,coping_food/adults_beg,coping_food/hum_assistance,coping_food/adult_extra_job,coping_food/reduce_meal_cons,coping_food/sell_assets_other,coping_food/reduce_meal_size,coping_food/borrow_food,coping_food/minors_work,coping_food/change_food,coping_food/borrow_mat_cash,coping_food/extra_time_secure,coping_shelter,coping_shelter/use_money_other,coping_shelter/exploit_hum,coping_shelter/none,coping_shelter/squat,coping_shelter/send_children,coping_shelter/travel_insecure,coping_shelter/minors_beg,coping_shelter/adults_beg,coping_shelter/hum_assistance,coping_shelter/adult_extra_job,coping_shelter/move_shelter,coping_shelter/sell_assets_other,coping_shelter/move_settlement,coping_shelter/open_air,coping_shelter/minors_work,coping_shelter/borrow_mat_cash,coping_shelter/extra_time_secure,coping_shelter/hosted_other,coping_shelter/scavenge_materials,coping_nfi,coping_nfi/use_money_other,coping_nfi/exploit_hum,coping_nfi/none,coping_nfi/minors_work,coping_nfi/travel_insecure,coping_nfi/scavenge_nfi,coping_nfi/hum_assistance,coping_nfi/adult_extra_job,coping_nfi/sell_assets_other,coping_nfi/minors_beg,coping_nfi/borrow_mat_cash,coping_nfi/extra_time_secure,coping_nfi/adults_beg,coping_education,coping_education/use_money_other,coping_education/exploit_hum,coping_education/none,coping_education/home_school,coping_education/minors_work,coping_education/travel_insecure,coping_education/part_time_school,coping_education/adults_beg,coping_education/hum_assistance,coping_education/adult_extra_job,coping_education/sell_assets_other,coping_education/minors_beg,coping_education/peer_learning,coping_education/borrow_mat_cash,coping_education/extra_time_secure,coping_health,coping_health/no_treatment,coping_health/unqualified_treatment,coping_health/none,coping_health/exploit_hum,coping_health/use_money_other,coping_health/minors_work,coping_health/travel_insecure,coping_health/adults_beg,coping_health/hum_assistance,coping_health/adult_extra_job,coping_health/sell_assets_other,coping_health/self_medicate,coping_health/minors_beg,coping_health/borrow_mat_cash,coping_health/extra_time_secure,coping_general,coping_general/use_money_other,coping_general/exploit_hum,coping_general/none,coping_general/minors_work,coping_general/travel_insecure,coping_general/adults_beg,coping_general/hum_assistance,coping_general/adult_extra_job,coping_general/sell_assets_other,coping_general/minors_beg,coping_general/borrow_mat_cash,coping_general/extra_time_secure,aap_contact,aap_grievance,aap_neg_outcome,barrier_hum,barrier_hum/barrier_sec_route,barrier_hum/barrier_excluded,barrier_hum/barrier_physical,barrier_hum/barrier_info,barrier_hum/barrier_sec_point,household_own_items_note,sleeping_mats,blankets,mosquito_nets,jer_water_tanks,kitchen_kettle,light,clothes,Toileteries,sana_diapers,cooking_stove,fuel_generator,locks_doors,phone_radio,cleaning_equi,waste_bin,houtehold_etc,school_stationery,children_toys,furniture_stools,storage_space,fan,refrigerator,trasport,end_note,declined_consent,__version__,_id,_uuid,_submission_time,_index,SV_1,SV_2,SV_3,SV_4,SV_5,SV_Note
01/07/2019 11:32:37 +03:00,01/07/2019 12:20:53 +03:00,43647,3.56E+14,acted,yes,woqooyi_galbeed,hargeysa,yes,DSA_WG_HR_26,,female,age18_40,,adult_male,adult_female,0,0,0,0,0,0,1,0,all,,,6,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,yes,6,4,0,2,2,4,4,0,,no,,,,,,,,no,no,1,0,,,,,,,,1h_2h,31_60,31_60,yes,no,,yes,,woqooyi_galbeed,hargeysa,,,,,,40360,40360,3287,0,,none,,,shelter,none,yes,,,,,none,none,none,none,,0,0,0,0,0,0,0,4,,,,,,,,,,,none,,,,,,,,,yes,usd_0_9,increased,less15,walking,yes,,,,,,cash_fees,,,,,,,,,,,,no,,fever,0,0,0,0,1,0,0,0,0,yes,,,,,,some,some,,unaware,none,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no,health_center,,no,,,less15,walking,government_clinic,,yes,service_transport,service_hw_facility,,yes,,yes,,yes,yes,less15,walking,yes,,,,,,water_trucking_distrib,water_trucking_distrib,yes,yes,no,,less15,yes,21_30_month,increase,water_gallon,0,0,0,0,0,1,0,,,,,,,yes_shared,yes,flush_improved,no,no,yes,no,no,hygienic,less15,burial,none,0,1,0,0,0,0,before_eating before_food_baby after_defecating after_baby_poop,1,1,1,0,0,1,0,0,0,yes,less15,yes,,prohibitive_cost2,waiting_time,none,,,quality2,none,,,,none,,,,,,infrastructure_provison,service_provison,direct_provison3,no,no,no,1,103,yes,cement,metal,cgi,cgi,wood,no,,yes,yes,yes,yes,no,mats blankets jerry_can bucket wash_basin cooking_pot plates cups spoon knives kettle lamp,0,1,1,1,1,1,1,1,1,1,1,1,1,0,direct_provision,direct_provision2,yes,yes,yes,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,never,never,never,never,never,never,never,no,,,,,,yes,yes,no,yes,yes,no,no,,,yes,police,0,1,0,0,0,0,0,0,0,0,,yes,no,,police,0,1,0,0,0,0,0,0,0,0,,yes,yes,no,yes,no,,no,no,yes,v_good,yes,,info_services,none,,,transport_facilities,yes,purchased,0,0,0,0,0,0,0,1,0,0,0,change_to_purchase,less15,walking,,yes,5,yes,1,no,,yes,1,no,,yes,4,no,,no,,yes,1,no,,yes,2,no,,yes,7,yes,7,yes,7,amount_increased,0,0,0,0,0,0,1,no,5_7,,yes,yes,yes,41_50,increased,,cost,none,,,daily_labour,0,0,1,0,0,0,0,0,0,0,0,0,0,,no,no,,no,,yes,,,no,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,borrow_food,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,yes,no,no,barrier_info,0,0,0,1,0,,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,yes,no,no,no,,,v5QDZtxNCG5pJLfNgfNc6R,60237661,09d7aeeb-65a3-4ecc-834b-93098b2a2e38,43647.69044,Clear,Clear,Clear,Clear,Clear,25,
01/07/2019 17:12:02 +03:00,01/07/2019 17:49:51 +03:00,43647,3.59E+14,concern,yes,awdal,borama,yes,DSA_AW_BR_0010,,female,age18_40,,adult_male,adult_female,0,0,0,0,0,0,1,0,all,,,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,yes,3,1,0,0,1,1,1,0,,no,,,,,,,,no,no,0,1,other,0,0,1,0,0,Busaarad,4hmore,less30,31_60,no,no,,yes,,awdal,baki,,,,,,42552,42583,1064,31,,lack_job,lack_water,,family,health_ser,yes,,,,,one,none,none,none,,,1,,,0,1,1,0,,,1,,,0,1,1,0,,none,,,,,,,,,yes,usd_0_9,no_change,16_30,walking,yes,,,,,,cash_fees,,,,,,,,,,,,no,,none,1,0,0,0,0,0,0,0,0,,,,,,,all,some,,,,,,depress_mood depress_slow,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,health_center,,yes,usd_10_50,increased,16_30,walking,government_clinic,,no,cash_medicine,cash_fees,,yes,,yes,,yes,yes,16_30,walking,yes,,,,,,piped_system,piped_system,yes,yes,yes,boiling,less15,yes,less_than_10,no_change,jerry_can,0,0,1,0,0,0,0,more_than_three,close_necked,1,0,0,0,no_latrine,,,,,,,,,,burial,none,0,1,0,0,0,0,before_eating before_food_baby serving_food,1,0,1,1,0,0,0,0,0,yes,less15,yes,,availibility,waiting_time,capacity,,,waiting_time2,none,,,,none,,,,,,cash_support,direct_provison,cash_support3,yes,no,yes,2,36,yes,earth,other,plastic_sheet,vegetation,cgi,yes,poor_material,no,yes,yes,yes,no,mats jerry_can cooking_pot,0,0,1,0,0,0,1,0,0,0,0,1,0,0,cash_provison,direct_provision2,yes,no,yes,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,never,never,never,never,never,never,never,no,,,,,,no,no,no,no,no,no,no,,,yes,comm_leader comm_elders,0,0,1,0,0,0,1,0,0,0,,no,no,,comm_leader police,0,1,0,0,0,0,1,0,0,0,,no,no,no,no,no,,no,no,no,good,dontknow,,info_services,access_minority,quality_staff,,removal_uxo,no,purchased cultivated,0,0,0,0,0,0,0,1,1,0,0,change_to_production,16_30,walking,,yes,5,yes,2,yes,2,yes,2,yes,2,yes,5,yes,2,yes,3,yes,1,yes,1,no,,no,,yes,6,yes,4,yes,2,amount_reduced quality_reduced,1,0,0,1,0,0,0,yes,less_day,,yes,yes,no,31_40,increased,,none,,,,cash_farming,0,0,0,0,0,0,0,0,1,0,0,0,0,,yes,no,,no,,no,,,no,children_fetch_water reduce_adult_cons,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,share_latrines use_insecure,0,0,0,0,1,0,0,1,0,0,no_wash_menstrual no_soap_hands,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,borrow_mat_cash,0,0,0,0,0,0,0,0,0,0,1,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,self_medicate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,borrow_mat_cash,0,0,0,0,0,0,0,0,0,0,1,0,no,no,no,barrier_info barrier_physical,0,0,1,1,0,,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,,,v5QDZtxNCG5pJLfNgfNc6R,60237638,cfca94c5-3c28-4090-9edc-22ce44651aa3,43647.69029,Clear,Clear,Clear,Clear,Clear,26,
01/07/2019 10:34:18 +03:00,01/07/2019 11:32:28 +03:00,43647,3.56E+14,acted,yes,woqooyi_galbeed,hargeysa,yes,DSA_WG_HR_26,,female,age18_40,,adult_male,adult_female,0,0,0,0,0,0,1,0,some,yes,,12,0,0,0,3,2,1,1,2,1,0,0,1,1,0,0,0,yes,12,9,3,4,3,7,10,0,,no,,,,,,,,no,no,1,0,,,,,,,,2h_3h,31_60,200more,no,no,,yes,,woqooyi_galbeed,hargeysa,,,,,,42856,42856,791,0,,withdrawal_ags,drought,,family,none,yes,,,,,none,none,none,none,,0,0,1,0,1,0,1,6,,,,1,,,,,,,some,costs,0,0,1,0,0,0,0,yes,usd_0_9,increased,less15,walking,yes,,,,,,service_wash_food,,awd malnutrition,0,0,0,1,0,0,1,0,yes,no,,none,1,0,0,0,0,0,0,0,0,,,,,,,some,some,,not_male_female,no_health_workers,none,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no,health_center,,no,,,less15,walking,government_clinic,,yes,service_hw_mobile,service_access_disa,,yes,,yes,,yes,yes,less15,walking,yes,,,,,,water_trucking_distrib,water_trucking_distrib,yes,yes,no,,less15,yes,21_30_month,increase,water_gallon,0,0,0,0,0,1,0,,,,,,,yes_shared,yes,flush_improved,no,no,yes,no,no,hygienic,less15,covered_pit,none,0,1,0,0,0,0,before_eating after_defecating after_eating,1,1,0,0,0,0,0,1,0,yes,less15,yes,,prohibitive_cost2,none,,,,quality2,o_wall_light,none,,,none,,,,,,cash_support,direct_provison,direct_provison3,yes,yes,yes,1,48,yes,cement,metal,cgi,cgi,wood,no,,yes,no,yes,yes,no,mats blankets cooking_pot plates cups spoon knives kettle wash_basin bucket,0,1,1,1,1,0,0,1,1,1,1,1,1,0,cash_provison,cash_provison2,yes,yes,yes,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,never,never,never,never,never,never,never,no,,,,,,no,no,no,no,yes,no,no,,,yes,police,0,1,0,0,0,0,0,0,0,0,,yes,no,,police,0,1,0,0,0,0,0,0,0,0,,yes,yes,no,yes,no,,no,no,yes,v_good,yes,,info_services,quality_services,none,,more_quality_staff,yes,purchased,0,0,0,0,0,0,0,1,0,0,0,change_to_purchase,less15,walking,,yes,7,yes,1,no,,yes,2,no,,yes,5,no,,yes,1,yes,1,no,,yes,2,yes,1,yes,4,yes,7,yes,7,amount_increased,0,0,0,0,0,0,1,no,2_4,,yes,yes,yes,100more,increased,,cost,capacity,availability,,daily_labour,0,0,1,0,0,0,0,0,0,0,0,0,0,,no,no,,no,,yes,,,no,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,borrow_food,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,borrow_mat_cash,0,0,0,0,0,0,0,0,0,0,1,0,yes,yes,no,barrier_info,0,0,0,1,0,,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,,,v5QDZtxNCG5pJLfNgfNc6R,60237626,05f659cb-bab5-43e2-8248-5d9743db72b4,43647.69021,Clear,Clear,Low GPS precision,Clear,Not clear,27,
